rid,singer,title,top1_word,top3_words,top1_match,top3_match
1219535,BIGBANG,Fantastic Baby (Special Edition 'Still Alive'),dan,dan、나、dance,0,0
112051,张震岳,再见,回头,回头、我会、走,0,0
263061,张震岳,再见,回头,回头、我会、走,0,0
1028145,张震岳,小宇,会,会、张震岳、不管,0,0
38707529,张震岳,迷途羔羊,逝去,逝去、过往、就别,0,0
156953,张震岳,爱我别走,爱,爱、说、走,1,1
282804,张震岳,爱的初体验,要,要、走、如果说,0,0
61175363,张震岳,再见 (Live),回头,回头、我会、走,0,0
478891876,张震岳,小半 (Live),多,多、纵容、应该,0,0
93973,张震岳,爱的初体验,要,要、走、如果说,0,0
156888,张震岳,爱的初体验,要,要、走、如果说,0,0
295538,张震岳,很难,人,人、希望、有时候,0,0
35368342,张震岳,爱我别走,爱,爱、说、走,1,1
255650,张震岳,路口,走,走、路口、人,0,1
1064740,张震岳,再见,回头,回头、我会、走,0,0
13356587,张震岳,凡人歌 (Live),多少,多少、合、皆,0,0
475473036,张震岳,温柔的慈悲 (Live),温柔,温柔、慈悲、再也,1,1
28384214,张震岳,凡人歌 (Live),cool,cool、supreme、人,0,1
467520983,张震岳,泪桥 (Live),人,人、寂寞、牛班,0,0
26452585,张震岳,差不多先生 (Live),差不多,差不多、先生、代表,1,1
301996314,张震岳,再见 (DJ版),我会,我会、回头、我怕,0,0
485290083,张震岳,搬家,里,里、人、照片,0,0
156887,张震岳,爱我别走,爱,爱、说、走,1,1
1373819,张震岳,离开,离开,离开、世界、里,1,1
226043,齐秦,大约在冬季,里,里、何时、此时,0,0
150974,齐秦,往事随风,随风,随风、梦、就让,1,1
32575342,齐秦,夜夜夜夜 (Live),拼凑,拼凑、慢慢、想,0,0
150940,齐秦,不让我的眼泪陪我过夜,不让,不让、眼泪、陪,1,1
40960854,齐秦,大约在冬季,里,里、何时、此时,0,0
218086,齐秦,夜夜夜夜,拼凑,拼凑、慢慢、不愿,0,0
28416499,齐秦,夜夜夜夜,拼凑,拼凑、慢慢、不愿,0,0
1080499,齐秦,原来的我,开始,开始、要、为何,0,0
1650058,齐秦,大约在冬季,里,里、何时、此时,0,0
150999,齐秦,大约在冬季,里,里、何时、此时,0,0
327864,齐秦,夜夜夜夜,拼凑,拼凑、慢慢、不愿,0,0
218078,齐秦,不让我的眼泪陪我过夜,不让,不让、眼泪、陪,1,1
54651705,齐秦,无情的雨 无情的你,无情,无情、不再、雨,1,1
1994549,齐秦,花祭,离开,离开、留下来、太多太多,0,0
3437435,齐秦,大约在冬季,里,里、何时、此时,0,0
370457447,齐秦,鬼迷心窍   爱上一个不回家的人   曲终人散   有多少爱可以重来   不让我的眼泪陪我过夜   往事只能回味   再回首   后来   盛夏的果实   光阴的故事 (网友改编),人,人、爱、多少,1,1
327890,齐秦,大约在冬季,里,里、何时、此时,0,0
54651595,齐秦,这一次我绝不放手,流浪,流浪、孤单、为,0,0
151003,齐秦,外面的世界,外面,外面、世界、无奈,1,1
28728694,齐秦,夜夜夜夜,拼凑,拼凑、慢慢、不愿,0,0
40370441,齐秦,大约在冬季,里,里、何时、此时,0,0
110828,齐秦,外面的世界,外面,外面、世界、无奈,1,1
51512833,齐秦,不让我的眼泪陪我过夜,不让,不让、眼泪、陪,1,1
150945,齐秦,火柴天堂,火柴,火柴、要、寒冷,1,1
1994550,齐秦,狂流,人能,人能、愈来愈、多,0,0
167963978,王靖雯,沦陷,爱,爱、滴滴、点点,0,0
151367163,王靖雯,善变,从前,从前、当、后来,0,0
159472590,王靖雯,忘了没有,忘,忘、到底、承诺,1,1
146192071,王靖雯,不知所措,说,说、总是、多,0,0
384218331,王靖雯,谦让,早就,早就、忘、承诺,0,0
241768635,王靖雯,玫瑰少年,会,会、美丽、改变,0,0
155900233,王靖雯,遗憾也值得,曾,曾、最后、若,0,0
160385983,王靖雯,会吗,会,会、小分队、出发,1,1
207675701,王靖雯,说说话,producer,producer、会、顾雄,0,0
154973686,王靖雯,善变 (DJR7版),从前,从前、后来、一点,0,0
155976663,王靖雯,善变 (DJ版),从前,从前、后来、一点,0,0
143276319,王靖雯,爱，存在,爱,爱、存在、依赖,1,1
191602492,王靖雯,下一个,说,说、做、下,0,1
234305580,王靖雯,沦陷 (DJ阿卓版),爱,爱、滴滴、点点,0,0
396340024,王靖雯,衍爱,望,望、盼、造梦嘉,0,0
195013425,王靖雯,说说话 (Live),会,会、可、夜,0,0
244365426,王靖雯,不知所措 (DJ阿卓版),总是,总是、多、说,0,0
186702861,王靖雯,忽而今夏 (Live),记得,记得、说、可是,0,0
433281846,王靖雯,谦让 (Live),早就,早就、忘、音乐,0,0
149961693,王靖雯,永不失联的爱,爱,爱、一辈子、不想,1,1
273136956,王靖雯,好戏,投入,投入、要、配合,0,0
181241670,王靖雯,空欢喜,好,好、空欢喜、几次,0,1
366488119,王靖雯,忘了没有   沦陷   善变   不知所措 (网友改编),忘,忘、爱、沦陷,1,1
328122487,王靖雯,不管明天（Dawn),沈慧雯,沈慧雯、王靖雯、银河,0,0
263424605,王靖雯,似你,似,似、下、袁文睿,1,1
91623,F.I.R.飞儿乐团,我们的爱,不再,不再、爱、温暖,0,1
6462695,F.I.R.飞儿乐团,心之火,爱,爱、never、疯,0,0
175554,F.I.R.飞儿乐团,千年之恋,穿越,穿越、千年、中,0,1
315706,F.I.R.飞儿乐团,月牙湾,爱,爱、看、谁的心,0,0
91622,F.I.R.飞儿乐团,你的微笑,世界,世界、微笑、别人,0,1
7284676,F.I.R.飞儿乐团,Lydia,走,走、留下、会,0,0
220437989,F.I.R.飞儿乐团,三国恋2022,离,离、远去、一天,0,0
3731465,F.I.R.飞儿乐团,月牙湾,爱,爱、看、谁的心,0,0
3731468,F.I.R.飞儿乐团,千年之恋,穿越,穿越、千年、中,0,1
6832491,F.I.R.飞儿乐团,雨樱花,樱花,樱花、身边、说,1,1
3731466,F.I.R.飞儿乐团,你的微笑,世界,世界、微笑、别人,0,1
13914796,F.I.R.飞儿乐团,我要飞,飞,飞、追、我要,1,1
59381475,F.I.R.飞儿乐团,月牙湾,爱,爱、看、谁的心,0,0
23543188,F.I.R.飞儿乐团,Fly Away,fly,fly、away、不管,1,1
87577,F.I.R.飞儿乐团,Lydia (演奏曲),走,走、留下、会,0,0
205696749,F.I.R.飞儿乐团,我们的爱 (Live),不再,不再、爱、温暖,0,1
299829404,F.I.R.飞儿乐团,心之火 (DJ版),爱,爱、never、疯,0,0
106614,F.I.R.飞儿乐团,刺鸟,爱,爱、手、等待,0,0
91625,F.I.R.飞儿乐团,Lydia,走,走、留下、会,0,0
8298816,F.I.R.飞儿乐团,亚特兰提斯,之上,之上、发现、爱,0,0
6832497,F.I.R.飞儿乐团,眷恋,爱,爱、说、请,0,0
22822233,F.I.R.飞儿乐团,千年之恋 (Unplug 版),穿越,穿越、千年、中,0,1
106610,F.I.R.飞儿乐团,把爱放开,爱,爱、放开、彻底,1,1
3731464,F.I.R.飞儿乐团,我们的爱,不再,不再、爱、温暖,0,1
25138567,F.I.R.飞儿乐团,你的微笑 (Live),世界,世界、微笑、别人,0,1
1144184,邰正宵,九百九十九朵玫瑰,难舍,难舍、九百九十九、朵玫瑰,0,1
237881,邰正宵,千纸鹤,心,心、折、后悔,0,0
152578,邰正宵,一千零一夜,一千零一夜,一千零一夜、一夜、思念,1,1
246284,邰正宵,找一个字代替,乱,乱、想、头绪,0,0
1028208,邰正宵,心要让你听见,心要,心要、听见、爱要,1,1
254290942,邰正宵,千纸鹤,心,心、折、千颗,0,0
27200069,邰正宵,九百九十九朵玫瑰,难舍,难舍、九百九十九、朵玫瑰,0,1
1165548,邰正宵,永远不回头,永远,永远、回头、要,1,1
113709,邰正宵,心要让你听见,心要,心要、听见、爱要,1,1
9826383,邰正宵,找一个字代替 (Live),想,想、乱、后,0,0
113707,邰正宵,情人之间的情人,情人,情人、心、之间,1,1
77153,邰正宵,好人好梦,好人,好人、好、梦,1,1
6622547,邰正宵,一千零一夜,一千零一夜,一千零一夜、一夜、思念,1,1
16769197,邰正宵,九百九十九朵玫瑰,难舍,难舍、九百九十九、朵玫瑰,0,1
152538,邰正宵,九百九十九朵玫瑰,难舍,难舍、九百九十九、朵玫瑰,0,1
51410464,邰正宵,爱的传说,低声,低声、每天、见,0,0
113714,邰正宵,九百九十九朵玫瑰,难舍,难舍、九百九十九、朵玫瑰,0,1
6622548,邰正宵,找一个字代替,乱,乱、想、头绪,0,0
113702,邰正宵,千纸鹤,心,心、折、千颗,0,0
568781848,邰正宵,永远不回头,永远,永远、回头、要,1,1
52786949,邰正宵,心要让你听见,心要,心要、听见、爱要,1,1
1028171,邰正宵,情人之间的情人,情人,情人、心、之间,1,1
9826387,邰正宵,一千零一夜 (Live),一千零一夜,一千零一夜、一夜、思念,1,1
2836943,邰正宵,心要让你听见 (Live),心要,心要、听见、爱要,1,1
533393,卓依婷,明天会更好,笑容,笑容、青春、唱出,0,0
90591089,卓依婷,孤儿乐园,傻,傻、傻傻、啊哈,0,0
866713,卓依婷,长相依,慢慢,慢慢、希望、忘记,0,0
533391,卓依婷,兰花草,转眼,转眼、秋天、移兰入,0,0
6253074,卓依婷,捉泥鳅,泥鳅,泥鳅、捉、哥哥,1,1
533397,卓依婷,生日快乐,祝,祝、happy、birthday,0,0
1027626,卓依婷,爱拼才会赢,女,女、男、有时,0,0
23542951,卓依婷,童年,童年,童年、一天、一年,1,1
6545211,卓依婷,东南西北风,碰,碰、变得、其实,0,0
324355,卓依婷,萍聚,曾经,曾经、别管、以后,0,0
1028113,卓依婷,潮湿的心,能,能、一声、用,0,0
54864,卓依婷,别问我是谁,人,人、像、为何,0,0
22850640,卓依婷,好运来,好运来,好运来、好运、年,1,1
1028115,卓依婷,心雨,思念,思念、想、不可触摸,0,0
1027624,卓依婷,免失志,饮落,饮落、无醉、杯中,0,0
23543222,卓依婷,杜十娘,十娘,十娘、慌、郎君,1,1
1027627,卓依婷,爱情一阵风,男,男、女、将,0,0
70549,卓依婷,外婆的澎湖湾,澎湖湾,澎湖湾、沙滩、上,1,1
1027628,卓依婷,爱人跟人走,人,人、无彩、恨,1,1
170843824,卓依婷,抓泥鳅,泥鳅,泥鳅、捉、哥哥,1,1
226129,卓依婷,财神来到我家门,财神,财神、来到、年,1,1
376073428,卓依婷,追求,爱情,爱情、泪、一杯,0,0
864179,卓依婷,鲁冰花,妈妈,妈妈、夜夜、想起,0,0
1028119,卓依婷,迟来的爱,爱,爱、面对、明白,1,1
4177049,卓依婷,乡间的小路,乡间,乡间、小、路上,1,1
1244660,BY2,有点甜,汪,汪、by2、yumi,0,0
493258,BY2,我知道,miko,miko、yumi、多,0,0
397474,BY2,爱丫爱丫,爱,爱、回答、的话,1,1
6698742,BY2,凑热闹,一起,一起、朋友、大声,0,0
3427508,BY2,爱的双重魔力,爱,爱、魔力、甜蜜,1,1
6698734,BY2,我知道,miko,miko、yumi、多,0,0
6698736,BY2,这叫爱,爱,爱、every、time,1,1
214356704,BY2,你还在听吗,by2,by2、听、回答,0,1
166539617,BY2,不潮不用花钱 (Live片段),抠,抠、what、左,0,0
675708,BY2,这叫爱,爱,爱、every、time,1,1
6698740,BY2,爱丫爱丫,爱,爱、回答、太远,1,1
11160257,BY2,爱丫爱丫,爱,爱、回答、的话,1,1
1609163,BY2,爱情闯进门,喜欢,喜欢、跟、爱情,0,1
6698738,BY2,爱的双重魔力,爱,爱、魔力、甜蜜,1,1
38520361,BY2,凑热闹,by,by、two、一起,0,0
493261,BY2,新少女祈祷,祈祷,祈祷、为何、梦,1,1
1609161,BY2,你并不懂我,说,说、并、爱,0,1
224552279,BY2,有点甜,用,用、用心、刻画,0,0
173838666,BY2,坏女孩 (Bad Girl),keepin,keepin、up、hit,0,0
358080386,BY2,有点甜 (Live),用心,用心、刻画、幸福,0,0
493254,BY2,DNA,miko,miko、yumi、好,0,0
1094256,BY2,不是故意,合,合、miko、yumi,0,0
956237,BY2,不够成熟,yumi,yumi、真的、倔强,0,0
675704,BY2,带我离开,离开,离开、突然、想,1,1
493262,BY2,勇敢,当,当、手、星火,0,0
113901,张敬轩,断点,好,好、脸、远,0,0
329277,张敬轩,断点,好,好、脸、远,0,0
631041,张敬轩,酷爱,爱,爱、爱爱爱、人,1,1
27394353,张敬轩,吻得太逼真,吻,吻、爱、吻吻,1,1
40365991,张敬轩,吻得太逼真,吻吻,吻吻、吻、问问,0,1
220013807,张敬轩,赛勒斯的爱,可,可、爱、以后,0,1
1001076,张敬轩,吻得太逼真,吻吻,吻吻、吻、问问,0,1
22858032,张敬轩,只是太爱你,爱,爱、会、真的,1,1
161391223,张敬轩,只是太爱你,爱,爱、会、真的,1,1
326284218,张敬轩,吻得太逼真,吻吻,吻吻、吻、问问,0,1
177260720,张敬轩,断点,好,好、脸、远,0,0
685384,张敬轩,春秋,为,为、得到、有没有,0,0
394376,张敬轩,樱花树下,跟,跟、樱花、曾,0,1
350006,张敬轩,断点,好,好、脸、远,0,0
6231406,张敬轩,只是太爱你,爱,爱、会、真的,1,1
161391256,张敬轩,断点,好,好、脸、远,0,0
127706,张敬轩,过云雨,快乐,快乐、是否、两个,0,0
113905,张敬轩,My Way,way,way、will、find,1,1
753586,张敬轩,爱的故事上集 (Live),故事,故事、不知、小子,1,1
202343338,张敬轩,吻得太逼真,吻吻,吻吻、吻、问问,0,1
619009,张敬轩,后来,后来,后来、如何、人,1,1
257264611,张敬轩,吴哥窟 (2016系咐升两度降两度你俾我啡阵得唔得唧世界无限轮回演唱会) (现场),多,多、难道、勇气,0,0
22853049,张敬轩,断点,好,好、脸、远,0,0
3250104,张敬轩,值得,错,错、爱、值得,0,1
28461656,张敬轩,尘埃落定,只,只、爱、无爱,0,0
1105362,林志炫,单身情歌,人,人、爱、单身,0,1
23655613,林志炫,单身情歌,人,人、爱、单身,0,1
51383585,林志炫,你的样子,中,中、声音、像,0,0
3984859,林志炫,凤凰花开的路口,路口,路口、珍惜、朋友,1,1
6874740,林志炫,单身情歌,人,人、爱、单身,0,1
3241188,林志炫,没离开过 (Live),离开,离开、right、爱,1,1
3248366,林志炫,烟花易冷 (Live),等,等、深、雨,0,0
149154,林志炫,离人,人,人、离、说,1,1
3298907,林志炫,单身情歌,人,人、爱、单身,0,1
1024739,林志炫,凤凰花开的路口,路口,路口、珍惜、朋友,1,1
610898100,林志炫,故事还有呢,故事,故事、旅程、歌,1,1
75916,林志炫,蒙娜丽莎的眼泪,爱,爱、蒙娜丽莎、感情,0,1
2779032,林志炫,单身情歌,人,人、爱、单身,0,1
72153296,林志炫,醉梦前尘,梦,梦、一场、道,1,1
207245802,林志炫,朋友 (Live),一起,一起、11zband、朋友,0,1
51433157,林志炫,你的样子,中,中、声音、像,0,0
206483549,林志炫,这世界那么多人 (Live),中,中、世界、多人,0,1
179246,林志炫,蒙娜丽莎的眼泪,爱,爱、蒙娜丽莎、感情,0,1
7079757,林志炫,单身情歌,人,人、爱、单身,0,1
93478,林志炫,蒙娜丽莎的眼泪,爱,爱、蒙娜丽莎、感情,0,1
26036832,林志炫,没离开过 (Live),离开,离开、right、爱,1,1
7087487,林志炫,单身情歌 (Live),人,人、爱、单身,0,1
26396561,林志炫,空,忘记,忘记、几度、终,0,0
1024732,林志炫,离人,人,人、离、说,1,1
55219,郑智化,水手,说,说、中、风雨,0,0
158919,郑智化,星星点灯,星星,星星、点灯、照亮,1,1
322678,郑智化,游戏人间,笑容,笑容、太甜、泪水,0,0
491898150,郑智化,水手 (DJ阿洲版),说,说、中、这点,0,0
55210,郑智化,年轻时代,年轻,年轻、时代、一点,1,1
537744,郑智化,别哭，我最爱的人,别哭,别哭、爱、人,1,1
186628394,郑智化,星星点灯 (演唱会版),星星,星星、孩子、点灯,1,1
30897654,郑智化,水手 (Live),说,说、中、擦干,0,0
186628549,郑智化,水手 (演唱会版),说,说、中、擦干,0,0
388321887,郑智化,水手,说,说、中、风雨,0,0
55199,郑智化,堕落天使,风一吹,风一吹、看见、瘦,0,0
158918,郑智化,麻花辫子,麻花,麻花、辫、美丽,1,1
275067279,郑智化,水手 (Live),说,说、中、风雨,0,0
397174985,郑智化,墮落天使,风一吹,风一吹、看见、瘦,0,0
158921,郑智化,三十三块,口袋,口袋、三十三、块,0,1
186628917,郑智化,别哭我最爱的人 (演唱会版),别哭,别哭、爱、人,1,1
158939,郑智化,你的生日,生日快乐,生日快乐、祝、生日,0,1
224897014,郑智化,別哭我最愛的人,别哭,别哭、爱、人,0,1
158929,郑智化,中产阶级,活得,活得、好、人,0,0
55200,郑智化,用我一辈子去忘记,我用,我用、一、转身,0,1
4179467,郑智化,生日快乐歌,生日快乐,生日快乐、祝、生日,1,1
158952,郑智化,我这样的男人,男人,男人、想、想象,1,1
17026060,郑智化,别哭，我最爱的人,别哭,别哭、爱、人,1,1
23547263,郑智化,单身逃亡,人,人、走向、街,0,0
45800867,容祖儿,挥着翅膀的女孩,fly,fly、女孩、爱,0,1
228491562,容祖儿,就让这大雨全都落下,要,要、就让、忘记,0,1
249433,容祖儿,小小,小小的,小小的、人、用,0,0
273391551,容祖儿,就让这大雨全都落下 (Live),落下,落下、大雨、要,1,1
40495147,容祖儿,富士山下 (Live),里,里、拥有、要,0,0
78746,容祖儿,习惯失恋,知,知、为何、可,0,0
78752,容祖儿,心淡,会,会、间、半年,0,0
265867,容祖儿,没关系,just,just、take、easy,0,0
13991642,容祖儿,挥着翅膀的女孩,fly,fly、女孩、爱,0,1
26039464,容祖儿,挥着翅膀的女孩,fly,fly、爱、女孩,0,1
13991650,容祖儿,没关系,just,just、take、easy,0,0
78745,容祖儿,我的骄傲,fly,fly、因、因有,0,0
13991648,容祖儿,小小,小小的,小小的、人、用,0,0
445910992,容祖儿,上海滩 (Live),牛班,牛班、newband、合,0,0
45854330,容祖儿,续集,多多,多多、一次、上集,0,0
557547504,容祖儿,爱情讯息 (Live),姚,姚、容、爱情,0,1
320590,容祖儿,怯,便,便、未、会,0,0
447612373,容祖儿,中国人 (Live),牛班,牛班、newband、梦,0,0
388169039,容祖儿,嚣张 (Live),音乐,音乐、维伴、多,0,0
3818432,容祖儿,烟霞,等,等、憎、若,0,0
160253386,容祖儿,爱得太迟 (Live),要,要、见、等,0,0
449619298,容祖儿,分手总要在雨天 (Live),雨天,雨天、牛班、newband,1,1
206818,容祖儿,16号爱人,爱人,爱人、冠军、做,1,1
91729,容祖儿,世上只有,make,make、love、永远,0,0
56227227,李圣杰,痴心绝对,会,会、一天、爱,0,0
7186051,李圣杰,手放开,感情,感情、最后、疼爱,0,0
51498167,李圣杰,痴心绝对,会,会、一天、爱,0,0
133043,李圣杰,手放开,感情,感情、最后、疼爱,0,0
133046,李圣杰,最近,不想,不想、最近、有点,0,1
51498923,李圣杰,你那么爱她,爱,爱、留下、深爱,1,1
327520,李圣杰,你那么爱她,爱,爱、李、留下,1,1
661416,李圣杰,痴心绝对 (Live),会,会、一天、爱,0,0
133039,李圣杰,关于你的歌,写,写、爱、关于,0,1
122959,李圣杰,你那么爱她,爱,爱、留下、深爱,1,1
309660,李圣杰,如果你爱他,爱,爱、会、放开手,1,1
22829982,李圣杰,不顾一切的爱,爱,爱、不顾一切、记得,1,1
474834,李圣杰,关于你的歌,写,写、爱、关于,0,1
22806361,李圣杰,手放开,感情,感情、最后、疼爱,0,0
474850,李圣杰,最近,不想,不想、最近、有点,0,1
9856905,李圣杰,你那么爱她,爱,爱、李、留下,1,1
85452002,李圣杰,手放开 (Live),感情,感情、最后、疼爱,0,0
508795821,李圣杰,不勇敢,说,说、弦乐、工程师,0,0
474833,李圣杰,痴心绝对 (Live),会,会、一天、爱,0,0
100295,李圣杰,远走高飞,带,带、远走高飞、世界,0,1
100292,李圣杰,我懂了她,爱,爱、懂、挣扎,0,1
216012,李圣杰,灰色地带,感觉,感觉、地点、那个,0,0
51498924,李圣杰,最近,不想,不想、最近、有点,0,1
133035,李圣杰,眼底星空,爱,爱、星空、陪,0,1
59573,高胜美,千年等一回,等,等、一回、千年,1,1
1099415,高胜美,追梦人,里,里、青春、看,0,0
51572589,高胜美,心湖雨又风,只,只、年、心湖,0,1
22800197,高胜美,潇洒的走,昨日,昨日、将、忘记,0,0
6674596,高胜美,午夜香吻 (Mix),情人,情人、怎、忘记,0,0
329484,高胜美,彩云伴海鸥,海鸥,海鸥、问、一声,1,1
329464,高胜美,情难枕,何必,何必、早、除非,0,0
19283654,高胜美,千年等一回,等,等、一回、千年,1,1
51511859,高胜美,青青河边草,青青,青青、河边、草,1,1
329461,高胜美,千年等一回,等,等、一回、千年,1,1
251402256,高胜美,昨夜星辰,星辰,星辰、今夜、爱,1,1
565046,高胜美,恋曲1990,难,难、忘记、容颜,0,0
283151,高胜美,缘,莫忘,莫忘、走、挥,0,0
95375,高胜美,美酒加咖啡,一杯,一杯、美酒、加,0,1
295475,高胜美,昨夜星辰,星辰,星辰、今夜、爱,1,1
1099523,高胜美,青青河边草,青青,青青、河边、草,1,1
28676144,高胜美,爱你在心口难开,噢,噢、心、口难开,0,1
95332,高胜美,蝶儿蝶儿满天飞,蝶儿,蝶儿、一回、蝴蝶,1,1
316463,高胜美,渡情,若,若、千、年,0,0
214934783,高胜美,哭砂,砂,砂、风吹、哭泣,1,1
51523574,高胜美,潇洒的走,昨日,昨日、将、忘记,0,0
2022154,高胜美,冬恋,寒风,寒风、起、霜降,0,0
4360071,高胜美,心湖雨又风,只,只、年、为,0,0
329468,高胜美,笑拥江山梦,盼,盼、空、唤,0,0
918410,高胜美,车站,人,人、火车、车站,0,1
69991592,告五人,爱人错过,相撞,相撞、街口、爱人,0,1
84522217,告五人,带我去找夜生活,清醒,清醒、种罪、绝对,0,0
160584634,告五人,唯一,真的,真的、唯一、爱,0,1
225785286,告五人,给你一瓶魔法药水,宇宙,宇宙、有趣、不在意,0,0
261872379,告五人,我想要占据你,占据,占据、怎么办、美,1,1
280699063,告五人,为爱痴狂 (Live),像,像、爱、问问,0,1
254997108,告五人,爱人错过,相撞,相撞、街口、爱人,0,1
203006704,告五人,好不容易,心,心、滴答、或许,0,0
160584605,告五人,温蒂公主的侍卫,亲爱,亲爱、全、存在,0,0
246920510,告五人,唯一 (Live),真的,真的、爱、唯一,0,1
529586571,告五人,我想要占据你 (Live),占据,占据、怎么办、美,1,1
278825065,告五人,爱人错过 (Live),爱人,爱人、错过、相撞,1,1
481798199,告五人,愈合,想,想、总是、愈合,0,1
305460334,告五人,带我去找夜生活 (Live),清醒,清醒、种罪、夜,0,1
261872424,告五人,一念之间,当,当、变成、会,0,0
479651213,告五人,爱 (Live),说声,说声、音乐、维伴,0,0
83728955,告五人,带我去找夜生活 - 健康版,清醒,清醒、种罪、夜,0,1
438266138,告五人,爱人错过 (2024 Sugar High 2.0世界巡回演唱会),相撞,相撞、街口、爱人,0,1
278825071,告五人,带我去找夜生活 (Live),清醒,清醒、种罪、告五人,0,0
435067066,告五人,从未见过的海,从未见过,从未见过、海、pan,1,1
531262958,告五人,当蒲公英吹散远航,录音室,录音室、当、蒲公英,0,1
69991321,告五人,法兰西多士,西多士,西多士、珍贵、爱,1,1
254998387,告五人,爱人错过 (MylOK Bootleg),相撞,相撞、街口、爱人,0,1
481798051,告五人,快乐的事记不起,快乐,快乐、事、幸福,1,1
1024747,黎明,今夜你会不会来,今夜,今夜、心、会,1,1
40510102,黎明,今夜你会不会来,今夜,今夜、会、爱,1,1
149561,黎明,相逢在雨中,共,共、风中、愿,0,0
1169130,黎明,今夜你会不会来,今夜,今夜、会、爱,1,1
1169364,黎明,夏日倾情,love,love、你会否、秒,0,0
4309985,黎明,今夜你会不会来,今夜,今夜、心、会,1,1
149535,黎明,全日爱,won,won、爱、不够,0,1
1169268,黎明,我的亲爱,爱,爱、sayonara、明白,1,1
149534,黎明,越夜越有机,若,若、如若、坏不起,0,0
633556,黎明,我等不到你,等,等、不到、里,1,1
51571112,黎明,特别的歌给特别的你,歌声,歌声、之中、愿,0,0
1184923,黎明,我这样爱你,还要,还要、爱、将,0,1
1190407,黎明,看上她,看,看、会、我要,1,1
149397,黎明,深秋的黎明,深秋,深秋、黎明、爱,1,1
1026427,黎明,夏日倾情,love,love、你会否、秒,0,0
226697833,黎明,两个人的烟火,否则,否则、爱、两个,0,1
1663680,黎明,相逢在雨中,共,共、风中、愿,0,0
149462,黎明,情难自控,何必,何必、别离、不再,0,0
323027,黎明,眼睛想旅行,想,想、旅行、眼睛,1,1
45831468,黎明,相逢在雨中,共,共、风中愿、再度,0,0
149536,黎明,两位一体,love,love、要、爱,0,0
292782,黎明,Happy 2000 (Mandarin Version),变,变、只要、走,0,0
1169266,黎明,相逢在雨中,共,共、风中愿、再度,0,0
5694721,黎明,两个人的烟火,否则,否则、爱、两个,0,1
3251026,林子祥,敢爱敢做,不需,不需、街边、吻,0,0
3248685,林子祥,数字人生,数字,数字、一生、人,1,1
78975,林子祥,男儿当自强,热血,热血、热胜红、日光,0,0
55216442,林子祥,敢爱敢做,不需,不需、街边、吻,0,0
41219954,林子祥,谁能明白我,梦想,梦想、用、怀,0,0
5088073,林子祥,敢爱敢做,不需,不需、吻、身边,0,0
6908141,林子祥,敢爱敢做,不需,不需、吻、身边,0,0
3251030,林子祥,十分十二寸,这晚,这晚、爆炸、晚会,0,0
149249,林子祥,真的汉子,人,人、靠、做个,0,0
51573018,林子祥,男儿当自强,热血,热血、热胜红、日光,0,0
51570640,林子祥,男儿当自强,热血,热血、做、做个,0,0
83823616,林子祥,男儿当自强 (完整版|DJ版),热血,热血、热胜红、日光,0,0
3248578,林子祥,长路漫漫伴你闯,江湖,江湖、做、紧张,0,0
149312,林子祥,男儿当自強,热血,热血、热胜红、日光,0,0
51386195,林子祥,男儿当自强,热血,热血、热胜红、日光,0,0
3033473,林子祥,选择,选择,选择、男、女,1,1
148288591,林子祥,选择,选择,选择、男、女,1,1
626480,林子祥,爱到分离仍是爱,爱,爱、这刻、应不应该,1,1
396496,林子祥,乱世桃花,遂,遂、可、愿,0,0
505846,徐佳莹,一样的月光,月光,月光、想、不再,1,1
505844,徐佳莹,身骑白马,放下,放下、改换、素衣,0,0
158425533,徐佳莹,不舍（《斗罗大陆》动画片尾曲）,时光,时光、不舍、制作,0,1
365197487,徐佳莹,如果可以 (Live),音乐,音乐、维伴、雨,0,0
25371880,徐佳莹,最初的记忆,陪,陪、安静、怀疑,0,0
505845,徐佳莹,失落沙洲,一定,一定、要、当,0,0
39706912,徐佳莹,到此为止,到此为止,到此为止、事、妒忌,1,1
24043956,徐佳莹,最初的记忆,陪,陪、安静、怀疑,0,0
239324532,徐佳莹,行走的鱼,一边,一边、爱、听,0,0
44298661,徐佳莹,一爱难求,为,为、说、若,0,0
7241688,徐佳莹,不要再孤单,想,想、说、爱,0,0
473672513,徐佳莹,同花顺 (Live),音乐,音乐、维伴、只要,0,0
83282963,徐佳莹,被动 (Live),爱,爱、越久、越,0,0
6928582,徐佳莹,大雨将至,别说,别说、大雨、得失,0,1
860092,徐佳莹,绿洲,我会,我会、绿洲、一厢情愿,0,1
39706910,徐佳莹,言不由衷,人,人、愿、永远,0,0
368698680,徐佳莹,身骑白马 (Live),音乐,音乐、维伴、放下,0,0
7024385,徐佳莹,不为谁而作的歌 (Live),合,合、女、夜色,0,0
6487360,徐佳莹,突然好想你,突然,突然、怕、好想你,1,1
6848607,徐佳莹,失落沙洲 (Live),一定,一定、要、当,0,0
6929990,徐佳莹,喜欢你 (Live),喜欢,喜欢、慢慢、爱,1,1
6883355,徐佳莹,不醉不会 (Live),看,看、只、世界,0,0
158424118,徐佳莹,不舍（《斗罗大陆》动画片尾曲） (伴奏),时光,时光、制作、prismfilter,0,0
6863819,徐佳莹,修炼爱情 (Live),修炼,修炼、爱情、说,1,1
