rid,singer,title,clean_title,occurrences,appeared
85452002,李圣杰,手放开 (Live),手放开,8,1
508795821,李圣杰,不勇敢,不勇敢,3,1
474833,李圣杰,痴心绝对 (Live),痴心绝对,1,1
100295,李圣杰,远走高飞,远走高飞,6,1
100292,李圣杰,我懂了她,我懂了她,6,1
216012,李圣杰,灰色地带,灰色地带,5,1
51498924,李圣杰,最近,最近,4,1
133035,李圣杰,眼底星空,眼底星空,5,1
59573,高胜美,千年等一回,千年等一回,8,1
1099415,高胜美,追梦人,追梦人,0,0
51572589,高胜美,心湖雨又风,心湖雨又风,2,1
22800197,高胜美,潇洒的走,潇洒的走,0,0
6674596,高胜美,午夜香吻 (Mix),午夜香吻 (Mix),0,0
329484,高胜美,彩云伴海鸥,彩云伴海鸥,3,1
329464,高胜美,情难枕,情难枕,0,0
19283654,高胜美,千年等一回,千年等一回,8,1
51511859,高胜美,青青河边草,青青河边草,13,1
329461,高胜美,千年等一回,千年等一回,8,1
251402256,高胜美,昨夜星辰,昨夜星辰,0,0
565046,高胜美,恋曲1990,恋曲1990,0,0
283151,高胜美,缘,缘,0,0
95375,高胜美,美酒加咖啡,美酒加咖啡,5,1
295475,高胜美,昨夜星辰,昨夜星辰,0,0
1099523,高胜美,青青河边草,青青河边草,13,1
28676144,高胜美,爱你在心口难开,爱你在心口难开,9,1
95332,高胜美,蝶儿蝶儿满天飞,蝶儿蝶儿满天飞,4,1
316463,高胜美,渡情,渡情,0,0
214934783,高胜美,哭砂,哭砂,0,0
51523574,高胜美,潇洒的走,潇洒的走,0,0
2022154,高胜美,冬恋,冬恋,0,0
4360071,高胜美,心湖雨又风,心湖雨又风,1,1
329468,高胜美,笑拥江山梦,笑拥江山梦,0,0
918410,高胜美,车站,车站,5,1
69991592,告五人,爱人错过,爱人错过,0,0
84522217,告五人,带我去找夜生活,带我去找夜生活,0,0
160584634,告五人,唯一,唯一,4,1
225785286,告五人,给你一瓶魔法药水,给你一瓶魔法药水,4,1
261872379,告五人,我想要占据你,我想要占据你,6,1
280699063,告五人,为爱痴狂 (Live),为爱痴狂,6,1
254997108,告五人,爱人错过,爱人错过,0,0
203006704,告五人,好不容易,好不容易,3,1
160584605,告五人,温蒂公主的侍卫,温蒂公主的侍卫,0,0
246920510,告五人,唯一 (Live),唯一,4,1
529586571,告五人,我想要占据你 (Live),我想要占据你,8,1
278825065,告五人,爱人错过 (Live),爱人错过,1,1
481798199,告五人,愈合,愈合,4,1
305460334,告五人,带我去找夜生活 (Live),带我去找夜生活,0,0
261872424,告五人,一念之间,一念之间,0,0
479651213,告五人,爱 (Live),爱,11,1
83728955,告五人,带我去找夜生活 - 健康版,带我去找夜生活 - 健康版,0,0
438266138,告五人,爱人错过 (2024 Sugar High 2.0世界巡回演唱会),爱人错过 (2024 Sugar High 2.0世界巡回演唱会),0,0
278825071,告五人,带我去找夜生活 (Live),带我去找夜生活,0,0
435067066,告五人,从未见过的海,从未见过的海,8,1
531262958,告五人,当蒲公英吹散远航,当蒲公英吹散远航,2,1
69991321,告五人,法兰西多士,法兰西多士,0,0
254998387,告五人,爱人错过 (MylOK Bootleg),爱人错过 (MylOK Bootleg),0,0
481798051,告五人,快乐的事记不起,快乐的事记不起,2,1
1024747,黎明,今夜你会不会来,今夜你会不会来,6,1
40510102,黎明,今夜你会不会来,今夜你会不会来,6,1
149561,黎明,相逢在雨中,相逢在雨中,0,0
1169130,黎明,今夜你会不会来,今夜你会不会来,6,1
1169364,黎明,夏日倾情,夏日倾情,0,0
4309985,黎明,今夜你会不会来,今夜你会不会来,6,1
149535,黎明,全日爱,全日爱,2,1
1169268,黎明,我的亲爱,我的亲爱,0,0
149534,黎明,越夜越有机,越夜越有机,3,1
633556,黎明,我等不到你,我等不到你,8,1
51571112,黎明,特别的歌给特别的你,特别的歌给特别的你,0,0
1184923,黎明,我这样爱你,我这样爱你,0,0
1190407,黎明,看上她,看上她,6,1
149397,黎明,深秋的黎明,深秋的黎明,3,1
1026427,黎明,夏日倾情,夏日倾情,0,0
226697833,黎明,两个人的烟火,两个人的烟火,0,0
1663680,黎明,相逢在雨中,相逢在雨中,0,0
149462,黎明,情难自控,情难自控,0,0
323027,黎明,眼睛想旅行,眼睛想旅行,10,1
45831468,黎明,相逢在雨中,相逢在雨中,0,0
149536,黎明,两位一体,两位一体,3,1
292782,黎明,Happy 2000 (Mandarin Version),Happy 2000 (Mandarin Version),0,0
1169266,黎明,相逢在雨中,相逢在雨中,0,0
5694721,黎明,两个人的烟火,两个人的烟火,0,0
3251026,林子祥,敢爱敢做,敢爱敢做,0,0
3248685,林子祥,数字人生,数字人生,0,0
78975,林子祥,男儿当自强,男儿当自强,2,1
55216442,林子祥,敢爱敢做,敢爱敢做,0,0
41219954,林子祥,谁能明白我,谁能明白我,1,1
5088073,林子祥,敢爱敢做,敢爱敢做,0,0
6908141,林子祥,敢爱敢做,敢爱敢做,0,0
3251030,林子祥,十分十二寸,十分十二寸,0,0
149249,林子祥,真的汉子,真的汉子,4,1
51573018,林子祥,男儿当自强,男儿当自强,2,1
51570640,林子祥,男儿当自强,男儿当自强,1,1
83823616,林子祥,男儿当自强 (完整版|DJ版),男儿当自强 (完整版|DJ版),0,0
3248578,林子祥,长路漫漫伴你闯,长路漫漫伴你闯,1,1
149312,林子祥,男儿当自強,男儿当自強,0,0
51386195,林子祥,男儿当自强,男儿当自强,2,1
3033473,林子祥,选择,选择,13,1
148288591,林子祥,选择,选择,13,1
626480,林子祥,爱到分离仍是爱,爱到分离仍是爱,2,1
396496,林子祥,乱世桃花,乱世桃花,0,0
505846,徐佳莹,一样的月光,一样的月光,6,1
505844,徐佳莹,身骑白马,身骑白马,3,1
158425533,徐佳莹,不舍（《斗罗大陆》动画片尾曲）,不舍（《斗罗大陆》动画片尾曲）,0,0
365197487,徐佳莹,如果可以 (Live),如果可以,5,1
25371880,徐佳莹,最初的记忆,最初的记忆,3,1
505845,徐佳莹,失落沙洲,失落沙洲,0,0
39706912,徐佳莹,到此为止,到此为止,6,1
24043956,徐佳莹,最初的记忆,最初的记忆,3,1
239324532,徐佳莹,行走的鱼,行走的鱼,0,0
44298661,徐佳莹,一爱难求,一爱难求,1,1
7241688,徐佳莹,不要再孤单,不要再孤单,6,1
473672513,徐佳莹,同花顺 (Live),同花顺,3,1
83282963,徐佳莹,被动 (Live),被动,6,1
6928582,徐佳莹,大雨将至,大雨将至,3,1
860092,徐佳莹,绿洲,绿洲,3,1
39706910,徐佳莹,言不由衷,言不由衷,3,1
368698680,徐佳莹,身骑白马 (Live),身骑白马,4,1
7024385,徐佳莹,不为谁而作的歌 (Live),不为谁而作的歌,2,1
6487360,徐佳莹,突然好想你,突然好想你,6,1
6848607,徐佳莹,失落沙洲 (Live),失落沙洲,0,0
6929990,徐佳莹,喜欢你 (Live),喜欢你,9,1
6883355,徐佳莹,不醉不会 (Live),不醉不会,0,0
158424118,徐佳莹,不舍（《斗罗大陆》动画片尾曲） (伴奏),不舍（《斗罗大陆》动画片尾曲）,0,0
6863819,徐佳莹,修炼爱情 (Live),修炼爱情,4,1
6985903,徐佳莹,浪费 (Live),浪费,5,1
79270,庾澄庆,春泥,春泥,0,0
155115,庾澄庆,让我一次爱个够,让我一次爱个够,11,1
626201,庾澄庆,情非得已,情非得已,4,1
856124,庾澄庆,情非得已,情非得已,4,1
626184,庾澄庆,春泥,春泥,0,0
40960827,庾澄庆,情非得已,情非得已,4,1
40144103,庾澄庆,让我一次爱个够,让我一次爱个够,11,1
626199,庾澄庆,命中注定,命中注定,2,1
531472235,庾澄庆,春泥 (Live),春泥,0,0
7105799,庾澄庆,情非得已,情非得已,4,1
4001150,庾澄庆,命中注定,命中注定,2,1
524162352,庾澄庆,气球 (Live),气球,11,1
3138015,庾澄庆,热情的沙漠,热情的沙漠,3,1
72742818,庾澄庆,龙的传人 (Live),龙的传人,6,1
601345863,庾澄庆,爱人啊！,爱人啊！,9,1
626204,庾澄庆,让我一次爱个够,让我一次爱个够,11,1
3105730,庾澄庆,热情的沙漠,热情的沙漠,3,1
533068265,庾澄庆,我相信 (Live),我相信,18,1
626206,庾澄庆,热情的沙漠,热情的沙漠,3,1
511353,庾澄庆,让我一次爱个够,让我一次爱个够,11,1
10541973,庾澄庆,用尽一生的爱 (单曲版),用尽一生的爱 (单曲版),0,0
257194263,庾澄庆,让我一次爱个够 (3D环绕版),让我一次爱个够 (3D环绕版),0,0
55617406,EXO,"Baby, Don't Cry (人鱼的眼泪)","Baby, Don't Cry (人鱼的眼泪)",0,0
10494677,EXO,Baby Don't Cry (人鱼的眼泪),Baby Don't Cry (人鱼的眼泪),0,0
38527316,EXO,"Baby, Don't Cry (인어의 눈물)","Baby, Don't Cry (인어의 눈물)",0,0
55890524,EXO,지나갈 테니 (Been Through),지나갈 테니 (Been Through),0,0
10708211,EXO,咆哮,咆哮,36,1
29361466,EXO,첫 눈,첫 눈,1,1
164917050,EXO,"Baby, Don't Cry (网友改编)","Baby, Don't Cry (网友改编)",0,0
6365643,EXO,CALL ME BABY,CALL ME BABY,30,1
6185552,EXO,History,History,3,1
5557697,EXO,咆哮 (Growl),咆哮 (Growl),0,0
63286789,EXO,Love Shot,Love Shot,9,1
430388839,EXO,MaMa (EXO-M Main Ver.),MaMa (EXO-M Main Ver.),0,0
30361234,EXO,으르렁 (Growl) (EXO-K Ver.),으르렁 (Growl) (EXO-K Ver.),0,0
19871260,EXO,初雪 (Chinese Ver.),初雪 (Chinese Ver.),0,0
4825862,EXO,咆哮 (Growl) (EXO-M Ver.),咆哮 (Growl) (EXO-M Ver.),0,0
4825866,EXO,Lucky (Chinese Ver.),Lucky (Chinese Ver.),0,0
38630657,EXO,"Baby, Don't Cry (인어의 눈물)","Baby, Don't Cry (인어의 눈물)",0,0
3693993,EXO,十二月的奇迹 (Miracles in December) (Chinese Ver.),十二月的奇迹 (Miracles in December) (Chinese Ver.),0,0
3385965,EXO,蝴蝶少女 (Don't Go),蝴蝶少女 (Don't Go),0,0
4825880,EXO,Lucky (Korean Ver.),Lucky (Korean Ver.),0,0
6185548,EXO,Baby Don't Cry,Baby Don't Cry,9,1
26453315,EXO,전야 (The Eve),전야 (The Eve),0,0
38963091,EXO,나비소녀 (Don't Go),나비소녀 (Don't Go),0,0
3432288,EXO,咆哮 (Live),咆哮,0,0
55930451,EXO,Monster (Korean Ver.),Monster (Korean Ver.),0,0
145489,黄品源,小薇,小薇,5,1
28795546,黄品源,你怎么舍得我难过,你怎么舍得我难过,6,1
145527,黄品源,你怎么舍得我难过,你怎么舍得我难过,6,1
220377,黄品源,你怎么舍得我难过,你怎么舍得我难过,6,1
58158,黄品源,海浪,海浪,4,1
220386,黄品源,小薇,小薇,5,1
22842678,黄品源,海浪,海浪,4,1
1034340,黄品源,那么爱你为什么,那么爱你为什么,4,1
145469,黄品源,你怎么舍得我难过,你怎么舍得我难过,6,1
22849049,黄品源,那么爱你为什么,那么爱你为什么,4,1
38043963,黄品源,你怎么舍得我难过,你怎么舍得我难过,6,1
145470,黄品源,海浪,海浪,4,1
22853087,黄品源,狠不下心,狠不下心,7,1
276071,黄品源,你怎么舍得我难过 (Live),你怎么舍得我难过,6,1
58168,黄品源,你怎么舍得我难过,你怎么舍得我难过,6,1
254458207,黄品源,失恋阵线联盟 (Live),失恋阵线联盟,0,0
145460,黄品源,小薇 (Live),小薇,5,1
145458,黄品源,海浪 (Live),海浪,3,1
1028176,黄品源,那么爱你为什么,那么爱你为什么,4,1
327469,黄品源,你怎么舍得我难过,你怎么舍得我难过,6,1
136775,黄品源,孤单爱情海,孤单爱情海,0,0
38042875,黄品源,小薇,小薇,5,1
19003873,郑中基,无赖,无赖,6,1
3179800,郑中基,你的眼睛背叛你的心,你的眼睛背叛你的心,0,0
129565,郑中基,无赖,无赖,6,1
158232,郑中基,左右为难,左右为难,0,0
512846,郑中基,答应不爱你,答应不爱你,0,0
157526,郑中基,绝口不提！爱你,绝口不提！爱你,0,0
129580,郑中基,你的眼睛背叛你的心,你的眼睛背叛你的心,0,0
406922,郑中基,无赖,无赖,6,1
3192383,郑中基,答应不爱你,答应不爱你,0,0
217308,郑中基,戒情人,戒情人,2,1
113958,郑中基,爱是最大权利,爱是最大权利,3,1
63567360,郑中基,无赖,无赖,6,1
6944525,郑中基,你的眼睛背叛你的心,你的眼睛背叛你的心,0,0
63011410,郑中基,答应不爱你,答应不爱你,0,0
135460,郑中基,别爱我,别爱我,6,1
63011421,郑中基,你的眼睛背叛你的心,你的眼睛背叛你的心,0,0
339205364,郑中基,无赖,无赖,6,1
295053,郑中基,甲乙丙丁,甲乙丙丁,5,1
77677,郑中基,左右为难,左右为难,0,0
406915,郑中基,绝口不提! 爱你,绝口不提! 爱你,0,0
6953276,郑中基,英雄寞,英雄寞,0,0
551465,Michael Jackson,Beat It,Beat It,60,1
531731,Michael Jackson,Billie Jean,Billie Jean,26,1
57942955,Michael Jackson,We Are the World (Demo),We Are the World,7,1
1024016,Michael Jackson,You Are Not Alone,You Are Not Alone,16,1
61316,Michael Jackson,Heal The World,Heal The World,6,1
291105,Michael Jackson,Smooth Criminal,Smooth Criminal,2,1
6698934,Michael Jackson,Dangerous,Dangerous,17,1
75456,Michael Jackson,Bad,Bad,49,1
489380481,Michael Jackson,We Are The World (Demo),We Are The World,7,1
66101,Michael Jackson,You Are Not Alone,You Are Not Alone,16,1
75461,Michael Jackson,Thriller,Thriller,33,1
26110997,Michael Jackson,Billie Jean,Billie Jean,26,1
4132601,Michael Jackson,Earth Song,Earth Song,0,0
405505,Michael Jackson,Beat It (网友改编),Beat It (网友改编),0,0
61314,Michael Jackson,Dangerous,Dangerous,17,1
61312,Michael Jackson,Jam,Jam,62,1
38650275,Michael Jackson,Beat It (Single Version),Beat It (Single Version),0,0
82378,Michael Jackson,You Are Not Alone (Radio Edit),You Are Not Alone (Radio Edit),0,0
82388,Michael Jackson,Billie Jean,Billie Jean,26,1
1028567,Michael Jackson,Black Or White,Black Or White,5,1
74292,Michael Jackson,Man In The Mirror,Man In The Mirror,9,1
440914636,Michael Jackson,Off the Wall (Live),Off the Wall,6,1
39580599,Michael Jackson,They Don't Care About us,They Don't Care About us,0,0
145589655,Michael Jackson,Beat It (1997 历史巡演德国慕尼黑站),Beat It (1997 历史巡演德国慕尼黑站),0,0
334699,Michael Jackson,Beat It,Beat It,60,1
3200042,梅艳芳,夕阳之歌,夕阳之歌,0,0
166900,梅艳芳,亲密爱人,亲密爱人,0,0
166910,梅艳芳,一生爱你千百回,一生爱你千百回,4,1
325799,梅艳芳,女人花,女人花,6,1
325804,梅艳芳,一生爱你千百回,一生爱你千百回,4,1
85050,梅艳芳,似是故人来,似是故人来,2,1
41224562,梅艳芳,女人花,女人花,6,1
27895222,梅艳芳,女人花 (Live),女人花,6,1
166909,梅艳芳,女人花,女人花,6,1
157728,梅艳芳,相爱很难,相爱很难,2,1
207875,梅艳芳,夕阳之歌,夕阳之歌,0,0
89215,梅艳芳,相爱很难,相爱很难,2,1
149033,梅艳芳,别说爱情苦,别说爱情苦,6,1
1031345,梅艳芳,梦幻的拥抱,梦幻的拥抱,0,0
465264,梅艳芳,"似是故人来 (电影 ""双镯"" 主题曲)","似是故人来 (电影 ""双镯"" 主题曲)",0,0
2223088,梅艳芳,一生为你痴,一生为你痴,0,0
3200307,梅艳芳,亲密爱人,亲密爱人,0,0
328825,梅艳芳,胭脂扣,胭脂扣,0,0
167019,梅艳芳,夕阳之歌,夕阳之歌,0,0
330191,梅艳芳,梦伴,梦伴,0,0
513849,梅艳芳,耶利亚,耶利亚,30,1
38044677,梅艳芳,相爱很难,相爱很难,2,1
199974363,梅艳芳,夕阳之歌 (live),夕阳之歌,0,0
330184,梅艳芳,不了情,不了情,2,1
237827,罗文,铁血丹心 ,铁血丹心,0,0
3205111,罗文,黄昏,黄昏,5,1
645533,罗文,世间始终你好 ,世间始终你好,3,1
377222672,罗文,黄昏 (网友改编),黄昏 (网友改编),0,0
265788,罗文,几许风雨,几许风雨,1,1
992869,罗文,一生有意义 ,一生有意义,0,0
312434,罗文,黄昏,黄昏,6,1
244789883,罗文,铁血丹心,铁血丹心,0,0
7076822,罗文,铁血丹心,铁血丹心,0,0
28689940,罗文,沧海一声笑,沧海一声笑,3,1
40914949,罗文,尘缘,尘缘,1,1
30360576,罗文,尘缘,尘缘,1,1
7077550,罗文,铁血丹心,铁血丹心,0,0
847849,罗文,江湖路,江湖路,0,0
141736188,罗文,小李飞刀,小李飞刀,0,0
39591563,罗文,世间始终你好,世间始终你好,3,1
39106748,罗文,几许风雨,几许风雨,1,1
475330874,罗文,黄昏 (DJ 阿若版),黄昏 (DJ 阿若版),0,0
302821405,罗文,世间始终你好,世间始终你好,3,1
40914933,罗文,几许风雨,几许风雨,3,1
283126314,罗文,一生有意义,一生有意义,0,0
374499645,罗文,尘缘 (Single Version),尘缘 (Single Version),0,0
51419104,罗文,铁血丹心,铁血丹心,0,0
51575628,罗文,铁血丹心 (Live),铁血丹心,0,0
239065,罗文,桃花开 ,桃花开,3,1
493644421,草帽酱,青衣 (DJ阿泽版),青衣 (DJ阿泽版),0,0
165884773,草帽酱,青衣,青衣,1,1
597506431,草帽酱,古风2026,古风2026,0,0
269453559,草帽酱,关山酒,关山酒,0,0
166465318,草帽酱,青衣 (片段),青衣 (片段),0,0
387065388,草帽酱,青衣 (0.85xDJ版),青衣 (0.85xDJ版),0,0
559541942,草帽酱,春庭雪,春庭雪,2,1
490090467,草帽酱,凉夜横塘 (DJ细霖版),凉夜横塘 (DJ细霖版),0,0
501795143,草帽酱,佛前愿 (节奏版),佛前愿 (节奏版),0,0
217866927,草帽酱,壹一,壹一,0,0
501791275,草帽酱,佛前愿,佛前愿,0,0
532857677,草帽酱,凉夜横塘 (0.8x降调版),凉夜横塘 (0.8x降调版),0,0
327635698,草帽酱,关山酒 (1.1加速版),关山酒 (1.1加速版),0,0
395820378,草帽酱,青衣 (卡点DJ版),青衣 (卡点DJ版),1,1
498879040,草帽酱,风催雨2025 (DJ阿泽版),风催雨2025 (DJ阿泽版),0,0
584482649,草帽酱,拜无忧 (dj不拜天地浩荡河山永蔚),拜无忧 (dj不拜天地浩荡河山永蔚),0,0
502297139,草帽酱,佛前愿 (卡点版),佛前愿 (卡点版),0,0
514807699,草帽酱,拜无忧 (dj今宵我非殿上那个谁),拜无忧 (dj今宵我非殿上那个谁),0,0
167916428,草帽酱,青衣 (DJ阿卓版),青衣 (DJ阿卓版),0,0
611894041,草帽酱,春庭雪（我心匪石不可转）,春庭雪（我心匪石不可转）,0,0
559990180,草帽酱,春庭雪 (人声弱化版),春庭雪 (人声弱化版),0,0
72950376,草帽酱,拜无忧   典狱司   弱水三千   不染   长安忆   步戏   赤伶 (Live),拜无忧   典狱司   弱水三千   不染   长安忆   步戏   赤伶,0,0
501973109,草帽酱,拜无忧 (今宵我非殿上那个谁),拜无忧 (今宵我非殿上那个谁),0,0
611826621,草帽酱,古风2026 (律动版),古风2026 (律动版),0,0
331674860,草帽酱,青衣 (45秒片段),青衣 (45秒片段),0,0
150804647,小乐哥（王唯乐）,执迷不悟 (DJ版),执迷不悟 (DJ版),1,1
149335244,小乐哥（王唯乐）,执迷不悟,执迷不悟,8,1
153214026,小乐哥（王唯乐）,慢慢,慢慢,38,1
215017183,小乐哥（王唯乐）,不甘 (DJ阿卓版),不甘 (DJ阿卓版),1,1
214250353,小乐哥（王唯乐）,不甘,不甘,3,1
246258701,小乐哥（王唯乐）,不甘,不甘,3,1
154083898,小乐哥（王唯乐）,慢慢 (DJ名龙版),慢慢 (DJ名龙版),0,0
194025443,小乐哥（王唯乐）,高攀,高攀,8,1
390912150,小乐哥（王唯乐）,执迷不悟 (DJ阿布版),执迷不悟 (DJ阿布版),1,1
93178606,小乐哥（王唯乐）,失去联络,失去联络,5,1
141657638,小乐哥（王唯乐）,收敛,收敛,4,1
165880627,小乐哥（王唯乐）,终于等到这一句,终于等到这一句,1,1
188167746,小乐哥（王唯乐）,山水不相逢,山水不相逢,1,1
150805291,小乐哥（王唯乐）,执迷不悟 (DJ名龙版),执迷不悟 (DJ名龙版),1,1
244622844,小乐哥（王唯乐）,执迷不悟 (DJ版)(0.8倍速),执迷不悟 (DJ版)(0.8倍速),1,1
488472374,小乐哥（王唯乐）,慢慢2.0,慢慢2.0,0,0
302203018,小乐哥（王唯乐）,执迷不悟,执迷不悟,7,1
194107134,小乐哥（王唯乐）,高攀 (DJ楠哈哈版),高攀 (DJ楠哈哈版),1,1
556844247,小乐哥（王唯乐）,琵琶曲,琵琶曲,4,1
191595705,小乐哥（王唯乐）,浪漫至死不渝,浪漫至死不渝,7,1
246252294,小乐哥（王唯乐）,不甘 (DJ版),不甘 (DJ版),0,0
276715130,小乐哥（王唯乐）,字字句句 (男声版),字字句句 (男声版),0,0
178255575,小乐哥（王唯乐）,顽疾,顽疾,2,1
317533960,小乐哥（王唯乐）,慢慢,慢慢,13,1
147814251,小乐哥（王唯乐）,收敛,收敛,3,1
59303,迪克牛仔,有多少爱可以重来,有多少爱可以重来,6,1
255912,迪克牛仔,风飞沙,风飞沙,7,1
255898,迪克牛仔,放手去爱,放手去爱,6,1
313033,迪克牛仔,三万英尺,三万英尺,6,1
217203,迪克牛仔,我这个你不爱的人,我这个你不爱的人,6,1
51385213,迪克牛仔,三万英尺,三万英尺,6,1
51573072,迪克牛仔,爱我的人和我爱的人,爱我的人和我爱的人,0,0
76617,迪克牛仔,梦醒时分,梦醒时分,3,1
51575877,迪克牛仔,值得,值得,12,1
217205,迪克牛仔,爱无罪,爱无罪,6,1
90175,迪克牛仔,有多少爱可以重来,有多少爱可以重来,6,1
865432,迪克牛仔,天空总是那么黑,天空总是那么黑,8,1
217206,迪克牛仔,第一号伤心人,第一号伤心人,6,1
51417034,迪克牛仔,水手,水手,6,1
76623,迪克牛仔,你知道我在等你吗,你知道我在等你吗,6,1
6628344,迪克牛仔,四海,四海,8,1
76628,迪克牛仔,原来你什么都不要,原来你什么都不要,0,0
51449478,迪克牛仔,有多少爱可以重来 (Live),有多少爱可以重来,6,1
51417033,迪克牛仔,忘记我还是忘记他,忘记我还是忘记他,6,1
76621,迪克牛仔,有多少爱可以重来,有多少爱可以重来,6,1
22802877,迪克牛仔,爱无罪,爱无罪,12,1
299961544,迪克牛仔,有多少爱可以重来,有多少爱可以重来,6,1
57634,迪克牛仔,最后一首歌,最后一首歌,6,1
644850,迪克牛仔,哭不出来,哭不出来,3,1
165923393,队长,哪里都是你,哪里都是你,1,1
204930194,队长,11,11,0,0
314931169,队长,碎碎念,碎碎念,0,0
177466400,队长,楼顶上的小斑鸠,楼顶上的小斑鸠,0,0
233668622,队长,NUNA,NUNA,11,1
68959988,队长,哪里都是你2.0,哪里都是你2.0,0,0
238605530,队长,NUNA 2.0,NUNA 2.0,0,0
337288870,队长,哪里都是你・2024,哪里都是你・2024,0,0
473535833,队长,一天,一天,7,1
177466269,队长,可能,可能,8,1
572034758,队长,一天,一天,7,1
572033528,队长,同和,同和,0,0
146198895,队长,Let Go,Let Go,24,1
91965944,队长,Falling Down,Falling Down,11,1
177466224,队长,明天,明天,3,1
255870288,队长,LOVE,LOVE,1,1
218488381,队长,11 (网友改编),11 (网友改编),0,0
337288862,队长,Let Go・2024,Let Go・2024,0,0
348196346,队长,影子,影子,0,0
265670651,队长,一定会再见吧,一定会再见吧,6,1
445932199,队长,11 (Live),11,0,0
394231405,队长,炊烟,炊烟,10,1
475833471,队长,微光,微光,4,1
68850798,队长,夜行,夜行,1,1
572034669,队长,第三个人称,第三个人称,2,1
51384500,Richard Clayderman,梦中的婚礼,梦中的婚礼,0,0
28697867,Richard Clayderman,蓝色的爱,蓝色的爱,0,0
28681190,Richard Clayderman,献给爱丽丝,献给爱丽丝,0,0
545713,Richard Clayderman,梦中的婚礼,梦中的婚礼,1,1
6246939,Richard Clayderman,瓦妮莎的微笑,瓦妮莎的微笑,1,1
28719766,Richard Clayderman,A Comme Amour (秋日的私语) (纯音乐),A Comme Amour (秋日的私语),0,0
6316593,Richard Clayderman,梦中的婚礼(Mariage D'amour 伴奏版),梦中的婚礼,0,0
877591,Richard Clayderman,梁祝 (钢琴),梁祝 (钢琴),0,0
297279,Richard Clayderman,水边的阿狄丽娜(Ballade Four Adeline),水边的阿狄丽娜(Ballade Four Adeline),1,1
545715,Richard Clayderman,秋日的私语,秋日的私语,0,0
28697726,Richard Clayderman,爱的协奏曲 (纯音乐),爱的协奏曲,3,1
27885682,Richard Clayderman,爱的纪念,爱的纪念,1,1
51387051,Richard Clayderman,Scar,Scar,0,0
51384047,Richard Clayderman,绿袖子,绿袖子,0,0
104595,阿桑,一直很安静,一直很安静,5,1
27102831,阿桑,一直很安静,一直很安静,5,1
104599,阿桑,寂寞在唱歌,寂寞在唱歌,7,1
82425,阿桑,温柔的慈悲,温柔的慈悲,6,1
42657114,阿桑,叶子,叶子,4,1
82424,阿桑,受了点伤,受了点伤,2,1
6685614,阿桑,一直很安静,一直很安静,5,1
44409838,阿桑,野百合也有春天,野百合也有春天,3,1
272201695,阿桑,一直很安静 (闳识孤怀变速版),一直很安静 (闳识孤怀变速版),0,0
20676233,阿桑,寂寞在唱歌,寂寞在唱歌,7,1
42511443,阿桑,叶子,叶子,4,1
22811106,阿桑,你要离开的一些时候,你要离开的一些时候,0,0
272200619,阿桑,一直很安静 (Live),一直很安静,5,1
104592,阿桑,被动,被动,9,1
82419,阿桑,看透,看透,0,0
82423,阿桑,我不想,我不想,6,1
272206959,阿桑,一直很安静 (JZ0.9X版),一直很安静 (JZ0.9X版),0,0
269467505,阿桑,一直很安静 (降调版|网友改编),一直很安静 (降调版|网友改编),0,0
104598,阿桑,开车,开车,4,1
104596,阿桑,保管,保管,4,1
82427,阿桑,叶子 (秋天版),叶子 (秋天版),0,0
82422,阿桑,如果爱你只有这一次,如果爱你只有这一次,1,1
104593,阿桑,Angel,Angel,5,1
541724166,周慧敏,歌曲：立春,歌曲：立春,0,0
608526,周慧敏,最爱,最爱,1,1
22846325,周慧敏,痴心换情深,痴心换情深,0,0
1294423,周慧敏,痴心换情深,痴心换情深,0,0
131531,周慧敏,痴心换情深,痴心换情深,0,0
6946813,周慧敏,最爱,最爱,1,1
239748,周慧敏, 自作多情,自作多情,2,1
40960583,周慧敏,天荒爱未老,天荒爱未老,7,1
160651906,周慧敏,最爱,最爱,0,0
142366610,周慧敏,红颜知己 (DJ阿荣版),红颜知己 (DJ阿荣版),0,0
616747,周慧敏,爱得太迟,爱得太迟,2,1
3190909,周慧敏,痴心换情深,痴心换情深,0,0
25261421,周慧敏,最爱 (Piano Version),最爱 (Piano Version),0,0
27158050,周慧敏,痴心换情深,痴心换情深,0,0
1231085,周慧敏,失眠,失眠,2,1
240940464,周慧敏,红颜知己,红颜知己,0,0
239892,周慧敏,最爱,最爱,1,1
4076586,周慧敏,自作多情,自作多情,2,1
12875840,周慧敏,最爱,最爱,1,1
45819139,周慧敏,情未了,情未了,8,1
11469343,周慧敏,天荒爱未老,天荒爱未老,7,1
39511269,周慧敏,情未了,情未了,8,1
129654,周慧敏,台下女主角,台下女主角,0,0
24041001,周慧敏,痴心换情深,痴心换情深,0,0
573981948,伯爵Johnny,西厢寻他 (架子鼓版),西厢寻他 (架子鼓版),0,0
268363141,伯爵Johnny,良人归 (我苦等的良人),良人归 (我苦等的良人),0,0
206964137,伯爵Johnny,西厢寻他 (DJ阿远版),西厢寻他 (DJ阿远版),0,0
491551621,伯爵Johnny,伯虎说DJ (remix),伯虎说DJ,0,0
497926748,伯爵Johnny,伯虎说 (卡点版),伯虎说 (卡点版),1,1
491551592,伯爵Johnny,伯虎说DJ (remix0.9),伯虎说DJ,0,0
